postal_code,HOUSEHOLD INCOME,year,business_id,count,mean,stars,review_count,RestaurantsTakeOut,NoiseLevel,Caters,Ambience,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTableService,GoodForKids,RestaurantsPriceRange2,WheelchairAccessible,OutdoorSeating,RestaurantsDelivery,HasTV,RestaurantsAttire,Alcohol,GoodForMeal,DogsAllowed,RestaurantsGoodForGroups,HappyHour,BusinessParking,BikeParking,WiFi,ByAppointmentOnly,Music,CoatCheck,BestNights,BusinessAcceptsBitcoin,BYOB,GoodForDancing,DriveThru,Smoking,Corkage,BYOBCorkage,AgesAllowed,AcceptsInsurance,population
93101,12934,2021,oinV9xrSkR3b_T8sK1nsqg,48,3.7916666666666665,3.5,260,True,,True,"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': True, u'romantic': None, u'classy': True, u'upscale': True}",True,True,True,False,3,True,True,True,False,u'casual',u'beer_and_wine',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",,True,,"{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,"{u'dj': None, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}",False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,u'no',True,,,,31439
93101,12934,2021,omnCKxL0f_akh0eYeJxjDg,23,3.6956521739130435,4.0,353,True,'average',True,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,False,2,True,True,False,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': True, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',False,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",False,,,,u'no',,,,,31439
93101,12934,2021,opcGJ-lCNTLhRRuGxVkCnw,1,5.0,4.0,20,,,,,,,,,,,True,,,,,,,,,{},,,,,,,,,,,,,,,,31439
93101,12934,2021,pKSB4wXLiS8rd1cAEgD8oA,12,4.083333333333333,4.5,79,True,u'loud',True,"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",False,True,True,,,True,True,True,False,,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,True,u'free',,"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,False,False,,u'outdoor',True,,,,31439
93101,12934,2021,pqF3WkYktbR28uk2PSR7Rg,5,4.4,4.0,240,True,u'loud',False,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,False,1,True,True,False,True,'casual',u'full_bar',,False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',False,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}",False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",False,False,False,,u'outdoor',True,,,,31439
93101,12934,2021,q75UQjNm6AEK4XNnkDLxTQ,18,3.611111111111111,4.0,162,True,,False,"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",False,True,True,,2,True,True,False,True,u'casual',u'full_bar',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',False,"{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,False,,,u'no',True,,,,31439
93101,12934,2021,qVitsouI4aBiYx1_Fjn0Pg,38,3.1315789473684212,4.0,270,True,u'average',True,"{'touristy': False, 'hipster': True, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",True,True,False,False,2,False,False,True,True,'casual',u'full_bar',"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': None}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',False,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,False,False,False,u'outdoor',True,,,,31439
93101,12934,2021,qvXw3V4_9Pu4E7Qoi7-cKA,32,4.875,4.5,70,True,,True,"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}",False,True,False,,2,True,True,True,True,,u'beer_and_wine',,True,,,"{'valet': False, 'garage': True, 'street': True, 'lot': True, 'validated': False}",True,u'free',,,,,False,,,,,False,,,,31439
93101,12934,2021,r926yelr_EJAKQCjdD6AWA,19,3.6315789473684212,4.0,519,True,u'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,False,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}",True,True,,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,False,,,,True,,,,31439
93101,12934,2021,syuKX2pH3JJhOOppzNI6SA,13,4.461538461538462,4.5,184,True,u'quiet',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,False,4,True,False,None,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",False,u'no',,,,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",,,False,,,,,,,31439
93101,12934,2021,tGQytMbOXDdZS_OSK9hkBw,26,3.730769230769231,4.0,149,True,u'quiet',False,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,False,2,,True,False,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,,,,,,31439
93101,12934,2021,thlyktt2c7v1DyOpSVSibw,99,4.191919191919192,4.0,897,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,True,True,2,True,True,False,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,False,,,,True,,,,31439
93101,12934,2021,tthy48ZIX_wfY8Dy0Dvg6w,108,4.2592592592592595,4.5,1452,False,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,False,3,True,True,False,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,False,,,,,True,'yes_corkage',,,31439
93101,12934,2021,tyt3pz0x3ZB8GXsSx1a9Aw,13,3.6153846153846154,4.0,251,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,,False,2,,False,True,False,'casual',u'full_bar',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,31439
93101,12934,2021,uO39--k_hrCFgZh-Bl8m8A,21,4.333333333333333,4.5,409,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,2,,True,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,False,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,31439
93101,12934,2021,uPaVoR6XHk12KT9KTr1WFw,58,3.0,3.0,149,True,,True,"{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': None}",True,True,True,,,True,True,True,True,,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,False,,,,True,,,,31439
93101,12934,2021,uZYBF0YTU_iKq4_L_PDtMQ,114,4.324561403508772,4.0,1168,True,u'average',True,"{u'divey': False, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': True, u'classy': None, u'upscale': False}",True,True,True,False,2,,True,True,False,'casual',u'full_bar',"{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",False,"{u'monday': False, u'tuesday': False, u'wednesday': True, u'thursday': False, u'friday': True, u'saturday': True, u'sunday': False}",,,False,,,,,,,31439
93101,12934,2021,vhWlxyLEWAbNOMtQ42yzFg,25,4.2,4.5,492,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,2,True,False,True,False,'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",False,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,False,False,,,,,,,,31439
93101,12934,2021,wK2IixmZUOEFGz1QZqR99Q,1,5.0,4.0,75,None,'loud',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",False,True,,,2,,True,None,True,,'full_bar',,False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,'no',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,"{'monday': True, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,,,,,,,,31439
93101,12934,2021,wUHUyTrOpUcTVTQpyZFo8w,2,3.0,2.0,34,True,u'loud',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,,True,1,,False,True,True,u'casual','none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,'free',,,,,,,,True,,,,,,31439
93101,12934,2021,wfjqxgLSsLtyzswzQBziSw,10,3.7,4.0,165,True,u'quiet',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,True,True,True,'casual','none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,31439
93101,12934,2021,xRapA2lG7mjJ6eOqHmxe-A,10,3.9,4.0,155,False,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",False,True,True,False,3,True,True,False,False,u'dressy',u'full_bar',"{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}",True,u'free',False,,False,"{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}",False,,,,u'no',,,,,31439
93101,12934,2021,xVtO6a4dqKQQzMXkSPL80A,3,3.0,4.0,73,True,u'quiet',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,False,1,,True,True,True,u'casual',u'full_bar',,,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,31439
93101,12934,2021,yM7eA2uuH3Ch7OYVj3PKSw,20,3.3,4.5,82,True,,False,"{u'divey': None, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': None}",False,True,True,,2,True,False,True,False,u'casual',u'beer_and_wine',,False,,False,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,False,True,,,,True,,,,31439
93101,12934,2021,yPSejq3_erxo9zdVYTBnZA,273,4.153846153846154,4.5,3834,True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,False,True,2,,True,True,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,True,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,False,,,,,,31439
93101,12934,2021,ycbmvmBYk4w_ZmdrPL0tBQ,199,4.110552763819095,4.0,362,None,u'average',,,True,True,True,False,2,True,True,False,True,,u'full_bar',,True,,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',False,,False,,False,False,,,u'outdoor',,,,,31439
93101,12934,2021,ygZyTUWS4dbVL8d6vAiN4A,7,4.857142857142857,4.0,68,True,u'average',True,"{u'divey': True, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,False,,True,1,,False,False,True,u'casual',u'beer_and_wine',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,31439
93101,12934,2021,yw3vRR7XLIjEnlhMnVzR7w,14,2.642857142857143,2.5,240,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,True,True,2,,True,True,False,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,'no',,,,,,,,,,,,,,31439
93101,12934,2021,z6I4QVP1M1HXETgwD92XHg,45,3.8444444444444446,4.0,488,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,False,3,,True,None,True,u'dressy',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'valet': False, 'garage': False, 'street': True, 'lot': None, 'validated': False}",True,u'no',,,,,,,,,,,,,,31439
93101,12934,2021,z9-8KvMAlVK46De-G3sNJQ,19,4.315789473684211,4.0,239,True,u'loud',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,None,True,False,'casual','none',,False,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,False,'yes_free',,,31439
93101,12934,2021,zJpZ-uQ_F0XVgK1u98uWSg,2,5.0,4.5,13,True,,True,,,True,,,,True,True,False,True,,u'none',None,True,,,,True,,,,,,,,,,,,,,,31439
93101,12934,2021,zVwnTKz7JIOoN-MbbQMzYA,11,4.7272727272727275,5.0,80,,u'quiet',,,True,True,,,,,,False,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,31439
93101,12934,2021,zbrIMldF_O1ZQ0vpUaaa8A,152,3.6447368421052633,4.0,768,True,'average',False,"{'touristy': True, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,True,True,'casual',u'full_bar',"{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}",True,u'free',False,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}",False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}",False,True,False,,u'no',True,,,,31439
93101,12934,2021,ziXR7sUrbKRCNeDqfjibUg,19,4.473684210526316,4.0,262,True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,True,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,31439
93103,7663,2021,0jpFptAehZhLl3nkhHDanA,20,3.5,4.0,331,True,u'average',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,False,4,,True,False,False,u'dressy',u'full_bar',,True,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,u'paid',False,,,,,,,,,,,,,19282
93103,7663,2021,2OJqIloZMAZXCW3uzF8jJw,5,3.0,4.0,37,True,,False,"{u'divey': None, u'hipster': False, u'casual': None, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': None}",False,True,False,True,1,,True,False,True,u'casual','beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,,,,,,,,19282
93103,7663,2021,6RBZfirnzE4NahJTn1UPNA,117,4.042735042735043,4.0,1759,None,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,False,False,True,1,,True,None,True,'casual','beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,False,,False,'yes_free',,,19282
93103,7663,2021,Ak4vFqHZUWU5KXONRnuieQ,11,4.2727272727272725,4.0,166,True,u'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,None,True,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}",False,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',False,,,,,,,False,,,,,,19282
93103,7663,2021,DV0BJwh9qzPqcxufrA_7ag,4,2.25,3.0,33,True,u'average',False,"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}",False,True,False,True,2,,True,True,True,u'casual','beer_and_wine',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,False,,,,,,19282
93103,7663,2021,DdD7j67fu8kM6DkvY4JCIA,3,4.0,4.5,26,True,'quiet',,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,False,False,True,1,,False,False,True,'casual','none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,'no',,,,,,,,,,,,,,19282
93103,7663,2021,E8tiSAB6O4TPeVdKR0K5Ug,8,2.75,3.0,89,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,True,False,True,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,19282
93103,7663,2021,G9rBwcWp56C8r6ZFwVuimA,34,3.323529411764706,3.0,224,False,u'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",True,True,True,False,3,True,True,False,False,'dressy',u'full_bar',"{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': None, u'latenight': False, u'dessert': True}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",False,u'free',,,,,,False,,,,True,,,,19282
93103,7663,2021,Gl3XO4ECKKli8-bKKdkkYA,3,2.3333333333333335,2.0,36,True,u'average',False,None,False,True,,True,1,,False,True,True,u'casual',u'none',,,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,'free',,,,,,,,True,,,,,,19282
93103,7663,2021,Hlx8S2GLF7hMuIKx4sU-gg,9,4.444444444444445,4.0,117,True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,False,False,True,u'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,'no',,,19282
93103,7663,2021,JZrspVMm79n_iHTYftkI0g,9,4.111111111111111,4.0,56,True,'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,,True,1,,False,False,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,False,,,,,,,,,19282
93103,7663,2021,O2lFAWD2WXXx5EKkzPutWQ,32,4.1875,4.0,434,None,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,True,None,None,False,'casual',u'beer_and_wine',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,True,,,,True,,,,19282
93103,7663,2021,PsO9LleYQJlFc_r-DJxVzg,4,4.25,3.5,30,True,u'average',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,False,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,,True,,,'no',,,19282
93103,7663,2021,Qkg16mN-8QR66gjzg6gMyw,94,3.74468085106383,4.0,445,True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,True,2,True,True,True,True,u'casual',u'full_bar',"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}",True,u'free',,{'dj': False},False,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}",False,True,False,,u'no',True,,,,19282
93103,7663,2021,Qsoq2TGOe59LZy7z6KbQjA,5,1.8,1.5,56,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,,False,1,,False,True,True,u'casual','none',,,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,u'no',,,,,,,,,,,,,,19282
93103,7663,2021,RKuAfE06rDcetvOTI5MbbA,10,4.0,4.5,88,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,False,False,True,u'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",,True,,"{'valet': False, 'garage': False, 'street': True, 'lot': True, 'validated': False}",True,'no',,,,,,,,,,,,,,19282
